Bin	Distance_kb	Avg_R2	SD_R2	SE_R2	N_Pairs	Sum_R2	SumSq_R2	Var_R2
1843000	1843	0.108856845027086	0.21619636121827	5.93247435359554e-05	13280824	1445708.6	778132.5	0.0467408666040206
1844000	1844	0.108611978451793	0.21595408092385	5.91993290016017e-05	13307279	1445329.9	777580.6	0.0466361650676647
1845000	1845	0.108301969482593	0.215510455596002	5.90171236595861e-05	13334619	1444165.5	775729.1	0.0464447564711963
1846000	1846	0.108291906133582	0.215383732350117	5.90706654884665e-05	13294808	1439720.1	772658.2	0.0463901521610668
1847000	1847	0.108472500372399	0.215698895075156	5.91629490126482e-05	13292180	1441836	774831.7	0.0465260133366431
1849000	1849	0.108176612020151	0.21526963109687	5.89907392909441e-05	13316738	1440559.6	772946	0.0463410140725827
1850000	1850	0.108310869364968	0.215412767992725	5.90460963705902e-05	13309462	1441559.4	773731	0.0464026606142877
1851000	1851	0.108242982143448	0.215230264161064	5.90796682802775e-05	13271823	1436581.7	770304.7	0.0463240666108413
1852000	1852	0.108120119413077	0.215144606193995	5.91014682055755e-05	13251480	1432751.6	768283.2	0.0462872015743693
1853000	1853	0.107753080676213	0.214566218058343	5.89088747183394e-05	13266649	1429522.3	764814.2	0.0460386619318604
1854000	1854	0.107625403668283	0.214454650470228	5.88621736759617e-05	13273894	1428608.2	764231.5	0.0459907971083075
1855000	1855	0.107793693042398	0.214658558355385	5.89095874086699e-05	13277749	1431257.6	766096.6	0.0460782966752122
1856000	1856	0.107705760839404	0.21457642669259	5.88497757453031e-05	13294573	1431902.1	766346.7	0.0460430428921605
1857000	1857	0.107719309176293	0.214628096785421	5.89464346251166e-05	13257391	1428077	764536.1	0.0460652199297318
1858000	1858	0.107364265145629	0.213999526639947	5.8756213454525e-05	13265329	1424222.3	760406.9	0.0457957974021212
1859000	1859	0.107739258605716	0.214624977143213	5.89273966687268e-05	13265573	1429223	765047.2	0.0460638808137246
1860000	1860	0.10113087189483	0.205337695780623	6.73466795967744e-05	9296190	940131.8	487036.9	0.0421635693084956
1861000	1861	0.107716587763959	0.214648138858936	5.88814517392925e-05	13289151	1431462	766474.2	0.0460738235156052
1862000	1862	0.107677553670247	0.214487612518855	5.88731081246552e-05	13273043	1429208.8	764519.2	0.0460049359240387
1863000	1863	0.107706254882196	0.214513496309154	5.88298946282786e-05	13295758	1432036.3	766057.4	0.0460160400987776
1865000	1865	0.107448237037975	0.214214848199312	5.86573051663253e-05	13336901	1433026.5	765979.9	0.0458880011890544
1866000	1866	0.107262695146028	0.213927192913911	5.86238105393039e-05	13316310	1428343.3	762626.8	0.0457648438680257
1867000	1867	0.107261696923706	0.214022252231931	5.86298878531222e-05	13325384	1429303.3	763685.7	0.0458055244504284
1868000	1868	0.107461813709248	0.214468534701349	5.87479292026368e-05	13327296	1432175.4	766916.5	0.0459967523769438
1869000	1869	0.107846723831292	0.214918834547457	5.88708858921558e-05	13327473	1437324.3	770608.1	0.0461901054432371
1870000	1870	0.107881516327467	0.214997024336148	5.89220121546168e-05	13314037	1436338.5	770378.7	0.0462237204733981
1871000	1871	0.107781500662257	0.21478877981242	5.89144594616209e-05	13291665	1432595.6	767607.9	0.0461342199333081
1872000	1872	0.107601201072221	0.214504897153019	5.88613933095628e-05	13280467	1428994.2	764827	0.0460123509026273
1873000	1873	0.107392777886887	0.214361827177654	5.8712245949718e-05	13330226	1431570	766277.4	0.0459509929509425
1874000	1874	0.106936290569505	0.213677143899287	5.84426111024848e-05	13367707	1429493	763206.4	0.0456579218249568
1876000	1876	0.106724033256055	0.213358601993381	5.83905138399866e-05	13351674	1424944.5	759869.3	0.0455218930445701
1877000	1877	0.106684204692064	0.213394551201548	5.83814896492784e-05	13360303	1425333.3	760451.8	0.0455372344825102
1878000	1878	0.106584755177428	0.213305935903101	5.83051186825768e-05	13384203	1426552	761022.2	0.0454994222914976
1879000	1879	0.106353668794673	0.212877164533075	5.82534063705673e-05	13354127	1420260.4	756214.7	0.0453166871796419
1880000	1880	0.106470841443049	0.21310728715454	5.83383373043567e-05	13344076	1420755	757286.4	0.0454147158383676
1882000	1882	0.107127803082228	0.214134227908701	5.86680413108816e-05	13321987	1427155.2	763747.3	0.0458534675620553
1883000	1883	0.107138517314937	0.213960171939453	5.8646147628163e-05	13310271	1426042.7	762114.4	0.0457789551763605
1884000	1884	0.106812387076435	0.213708349320128	5.84953218174628e-05	13347524	1425680.9	761878.6	0.0456712585691339
1885000	1885	0.107253557826858	0.214173683423804	5.87069268812871e-05	13309248	1427464.2	763600.7	0.0458703666713198
1886000	1886	0.107086692965697	0.213988955201205	5.86300816507509e-05	13321150	1426517.9	762753.5	0.0457912729481035
1887000	1887	0.106901761229079	0.213802821387523	5.85543766803441e-05	13332394	1425256.4	761808.1	0.045711646433265
1888000	1888	0.106863792241676	0.213718746865523	5.84782979981759e-05	13356596	1427336.5	762602.5	0.0456757027617695
1889000	1889	0.107072257469793	0.21398024620643	5.8569814462163e-05	13347492	1429146.1	764170.8	0.0457875457665642
1890000	1890	0.107646498917954	0.214712574594328	5.88622337624483e-05	13305815	1432324.4	767602.6	0.0461014896889248
1891000	1891	0.107622281020724	0.214756800365134	5.88386786411535e-05	13321957	1433739.4	768717.4	0.04612048330307
1892000	1892	0.107541923684503	0.21472426575848	5.8809920576952e-05	13330949	1433635.9	768819.5	0.0461065103055181
1893000	1893	0.10738407735	0.214429549039117	5.87275190414881e-05	13331713	1431613.7	766725.1	0.0459800315011192
1894000	1894	0.10756702644371	0.214468130323132	5.87559177559426e-05	13323622	1433182.4	767004.2	0.0459965789243
1895000	1895	0.10739387643357	0.214336304911181	5.87011295361062e-05	13332100	1431785.9	766242.4	0.0459400516029787
1896000	1896	0.107463812722779	0.214404078618944	5.86800169013471e-05	13350134	1434656.3	767867.4	0.0459691089284381
1898000	1898	0.107424281920728	0.214416795091944	5.86588110765984e-05	13361373	1435335.9	768473.2	0.0459745620175006
1899000	1899	0.107410588567866	0.214476435466162	5.86834659679782e-05	13357576	1434745.1	768557.2	0.0460001413702709
1900000	1900	0.107578700179953	0.214480383107493	5.88173297863551e-05	13297333	1430509.8	765594.1	0.0460018347379369
1901000	1901	0.107316675355033	0.214189627380451	5.87627168625542e-05	13285966	1425805.7	762535.6	0.0458771964773766
1902000	1902	0.107231059350905	0.21397364687577	5.86665020201165e-05	13302712	1426463.9	762022.2	0.0457847215573168
1903000	1903	0.107433817438897	0.214335477654894	5.8807805727644e-05	13283673	1427115.7	763568.4	0.0459396969815515
1904000	1904	0.107462816825427	0.214471585128877	5.88783356483103e-05	13268703	1425892.2	763565	0.0459980608276931
1905000	1905	0.107055463856722	0.213849214280961	5.87142373741462e-05	13265648	1420160.1	758693.7	0.0457314864485844
1907000	1907	0.106420282257023	0.212935622140871	5.84286325430315e-05	13281441	1413414.7	752617.5	0.0453415791765197
1908000	1908	0.106099509446712	0.212408373365778	5.82337231665579e-05	13304365	1411586.6	750025.9	0.0451173170758957
1909000	1909	0.106364934441253	0.212715580868851	5.84150548497149e-05	13260168	1410416.9	750013.9	0.0452479183443728
1910000	1910	0.106001938940227	0.212203610943499	5.8191537776636e-05	13297986	1409612.3	748234.9	0.0450303724974599
1911000	1911	0.106290129010978	0.212439684174898	5.83446993114323e-05	13257709	1409163.6	748108.8	0.0451306194123303
1912000	1912	0.106576146608671	0.213115797125522	5.85055768631553e-05	13268956	1414154.2	753369.1	0.0454183429844468
1913000	1913	0.106523339158501	0.213017834527869	5.84700717667203e-05	13272865	1413869.9	752887.6	0.0453765978269427
1914000	1914	0.106528862417386	0.213121837771042	5.85257786103677e-05	13260549	1412631.2	752792.3	0.0454209177349063
1915000	1915	0.106901575635818	0.213688185800582	5.87082795077601e-05	13248366	1416271.2	756357	0.0456626407507438
1917000	1917	0.106815454221604	0.213524725179795	5.86853856230405e-05	13238428	1414068.7	754621.5	0.045592808263107
1918000	1918	0.106730823434061	0.213358913797846	5.86111161490852e-05	13251395	1414332.3	754183.2	0.0455220260969966
1919000	1919	0.106653754054488	0.213464286854684	5.8625810036479e-05	13257839	1413998.3	754928.2	0.0455670017623789
1920000	1920	0.106938145608391	0.213746195270163	5.87596718277826e-05	13232383	1415046.5	755876.1	0.0456874359924706
1921000	1921	0.10693089502904	0.213786201935539	5.86960474134604e-05	13266050	1418550.6	758005.6	0.0457045401380228
1923000	1923	0.106800163169926	0.213653192949908	5.86408450096858e-05	13274505	1417719.3	757363.1	0.0456476868576905
1924000	1924	0.106622434623204	0.213448454390861	5.862585963134e-05	13255850	1413371	754636.8	0.0455602426818474
1925000	1925	0.106639452711578	0.21321807932909	5.8521834896702e-05	13274317	1415565.9	754431.5	0.0454619493527861
1926000	1926	0.106671046028977	0.213339957435804	5.85685754704054e-05	13268294	1415342.8	754868.4	0.0455139374387106
1927000	1927	0.10649439517732	0.213138617838741	5.84949907933531e-05	13276602	1413883.7	753701.1	0.045428070414209
1928000	1928	0.106338948985548	0.212924914524588	5.8508758079908e-05	13243757	1408327.2	750192.5	0.0453370192253029
1929000	1929	0.106072448260512	0.212386156868675	5.825423388012e-05	13292217	1409938	749139.3	0.0451078796294456
1930000	1930	0.106246091116029	0.212765840354339	5.84330610029823e-05	13258260	1408638.3	749854.5	0.0452693028216879
1931000	1931	0.105854871249534	0.212061028940788	5.82146414156471e-05	13269583	1404650	745420.6	0.0449698799954258
1932000	1932	0.105824508965054	0.212168213979141	5.82519065316853e-05	13266011	1403869.1	745737.9	0.0450153510230987
1933000	1933	0.105698303155067	0.21187774352039	5.81673289872735e-05	13268213	1402427.6	743873.2	0.0448921781992923
1934000	1934	0.105413571042343	0.211430807500387	5.80179063630756e-05	13280439	1399938.5	741247.8	0.0447029863602656
1935000	1935	0.105498920114351	0.211609239687435	5.80513994598364e-05	13287518	1401818.8	742885.1	0.0447784703210942
1936000	1936	0.105566951384729	0.211589061443954	5.81098713110736e-05	13258262	1399634.3	741326.6	0.0447699309227334
1937000	1937	0.105605807523328	0.211789508964295	5.81214831982236e-05	13278087	1402243.1	743670.9	0.0448547961073373
1938000	1938	0.105973244803287	0.212049135071097	5.82255070596466e-05	13263143	1405538.3	745324.5	0.0449648356844003
1939000	1939	0.105898218029216	0.212066938474354	5.82129516405445e-05	13271093	1405385.1	745660.5	0.0449723863938855
1940000	1940	0.105897238949283	0.211988903307692	5.8207228250431e-05	13263936	1404614.2	744816.7	0.044939295125598
1941000	1941	0.105804371408709	0.211786558106245	5.80825331414141e-05	13295531	1406725.3	745189.4	0.0448535461944899
1942000	1942	0.10593114851419	0.212045282911219	5.81423447922675e-05	13300628	1408950.8	747290.6	0.0449632020048988
1943000	1943	0.106062082536719	0.212402481000328	5.82472971877679e-05	13297427	1410352.8	749495.9	0.0451148139350949
1944000	1944	0.105853222833165	0.212105478380629	5.81148764455197e-05	13320764	1410045.8	748542.2	0.0449887339590756
1945000	1945	0.10554755430817	0.21176546907808	5.80064367288044e-05	13327783	1406714.9	746154.6	0.0448446138938591
1946000	1946	0.105495767742449	0.211641838423007	5.78647582353904e-05	13377494	1411269	748091.2	0.04479226777107
1947000	1947	0.105518096413435	0.211506576998512	5.78861096557625e-05	13350546	1408724.2	745883	0.0447350321136275
1949000	1949	0.105521923388271	0.211373249394721	5.78504800783231e-05	13350149	1408733.4	745118.9	0.044678650559683
1950000	1950	0.105410105713309	0.211275115575476	5.77644756798423e-05	13377502	1410123.9	745775.2	0.0446371744614306
1951000	1951	0.105359639239778	0.211138830883239	5.77386444115388e-05	13372206	1408890.8	744567.9	0.044579605906741
1952000	1952	0.105496969072577	0.211424003632929	5.78306747323356e-05	13365711	1410042	746203.9	0.0447001093121769
1953000	1953	0.105523481406839	0.211354420738977	5.79047231254586e-05	13322775	1405865.6	743489.4	0.0446706911659084
1954000	1954	0.105596670036269	0.211416558532289	5.80592948486728e-05	13259724	1400182.7	740524	0.0446969612216368
1955000	1955	0.105344847092809	0.211323787907274	5.7979398321741e-05	13284627	1399467	740688.1	0.0446577433354785
1956000	1956	0.10545434396813	0.211376801793264	5.79775927788435e-05	13292121	1401711.9	741710.6	0.0446801523363487
1957000	1957	0.105384546789583	0.211338461425647	5.79745484268152e-05	13288695	1400423.1	741108.5	0.0446639452777596
1958000	1958	0.105199003708532	0.211231481597198	5.78862354823035e-05	13315782	1400807	741496.9	0.0446187388177475
1960000	1960	0.105103501085001	0.211006322973897	5.78879469213072e-05	13286624	1396470.7	738343.2	0.0445236683349644
1961000	1961	0.105298563344173	0.2112187718807	5.79555005007609e-05	13282374	1398614.9	739843.6	0.0446133695947912
1962000	1962	0.105418878101687	0.211425782221178	5.80949578190649e-05	13244605	1396231.4	739234.4	0.0447008613878369
1963000	1963	0.105465189542381	0.211631147399351	5.81826141940752e-05	13230392	1395345.8	739719.8	0.0447877425495658
1964000	1964	0.10550255172535	0.211682868449072	5.81416005680286e-05	13255541	1398493.4	741520.6	0.0448096367948271
1965000	1965	0.105951510311388	0.212315643433034	5.83765132241179e-05	13227802	1401505.6	744773.6	0.0450779324463831
1966000	1966	0.106061123591371	0.212539853679276	5.83621563901829e-05	13262277	1406612	748286.2	0.045173189402008
1967000	1967	0.105973663638539	0.212345895694022	5.83274460024905e-05	13253843	1404558.3	746472.3	0.0450907794180965
1968000	1968	0.106064699365583	0.21233610593726	5.83690597203819e-05	13233731	1403631.7	745540	0.0450866218845991
1970000	1970	0.106351459971848	0.212945034081349	5.85754559630709e-05	13216111	1405552.7	748774.9	0.0453455875399069
1971000	1971	0.106311750967509	0.212852491639748	5.84927396387213e-05	13241999	1407780.1	749608	0.0453061831972488
1972000	1972	0.106344531788329	0.212907743199922	5.85449663310467e-05	13225247	1406432.7	749063	0.0453297071144838
1974000	1974	0.10598139535729	0.212434114740965	5.84569140634038e-05	13206166	1399607.9	744303.6	0.0451282531057775
1975000	1975	0.106394615236838	0.212777651730393	5.86561621741234e-05	13159056	1400052.7	744725.5	0.0452743290759006
1976000	1976	0.106108940711825	0.212515675176257	5.84724309271407e-05	13209295	1401624.3	745295.1	0.0451629121956204
1977000	1977	0.106230059376026	0.212483708487982	5.85534942039077e-05	13168783	1398920.6	743169.1	0.0451493263728056
1978000	1978	0.106189160609308	0.212475824275643	5.85542718660222e-05	13167456	1398241.1	742935.7	0.0451459759016141
1979000	1979	0.105927670445171	0.212116839925944	5.83675942846178e-05	13207077	1398994.9	742425.6	0.0449935537801684
1980000	1980	0.105608426469747	0.211457728706392	5.81789714949213e-05	13210372	1395126.6	738030.6	0.0447143710296661
1982000	1982	0.105684017180807	0.211643185260817	5.82763415185813e-05	13189369	1393905.5	738102.8	0.0447928378673445
1983000	1983	0.105490933089247	0.211466596597205	5.81255736238364e-05	13235765	1396253.2	739170.6	0.0447181214764052
1984000	1984	0.105180996027611	0.21113833038419	5.79657100352152e-05	13267584	1395497.7	738240.7	0.0445793945574235
1985000	1985	0.105239004340229	0.211177845847833	5.80549254989788e-05	13231789	1392500.3	736631.3	0.0445960825769311
1986000	1986	0.10482219273934	0.210580026021229	5.78198209455562e-05	13264194	1390381.9	733929.6	0.0443439473591015
1987000	1987	0.10512632716736	0.211087875282415	5.80063286558925e-05	13242678	1392154.1	736420.5	0.0445580910912444
1988000	1988	0.10502667423588	0.211030996036499	5.79512001163724e-05	13260736	1392731	736828.6	0.0445340812881569
1990000	1990	0.104953365847668	0.210922691268617	5.80011511121438e-05	13224321	1387937	733997.3	0.0444883816919965
1991000	1991	0.105209670872609	0.211285602794346	5.8013086072598e-05	13264408	1395544	738969.2	0.0446416059481702
1992000	1992	0.105520492154275	0.211589589285015	5.81992342212181e-05	13217644	1394732.3	738928.8	0.0447701542938012
1993000	1993	0.105526633179902	0.211533986750571	5.81959593008259e-05	13212185	1394237.4	738329.9	0.0447466275505906
1994000	1994	0.105470122015938	0.211444703179907	5.81989688284352e-05	13199669	1392170.7	736974.6	0.0447088625028389
1995000	1995	0.105624244683528	0.211600496387695	5.82928201964883e-05	13176596	1391768	736983.5	0.0447747700715189
1996000	1996	0.105690132960027	0.211630433209162	5.83198876139147e-05	13168093	1391737.5	736858.1	0.0447874402602977
1998000	1998	0.10533325164213	0.211243641414485	5.81336597081937e-05	13204196	1390840.9	735724.2	0.0446238760380514
1999000	1999	0.105380405689907	0.211464247558066	5.82037640548772e-05	13199934	1391014.4	736848.8	0.0447171279952989
2000000	2000	0.105177915813205	0.211138338108121	5.804812694474e-05	13229937	1391497.2	736137.4	0.0445793978190592
2001000	2001	0.105061865956389	0.21088553247408	5.79971454952367e-05	13221488	1389074.2	733934.1	0.0444727078068764
2002000	2002	0.104787398071323	0.210518448202905	5.78902584515504e-05	13224198	1385729.3	731277.2	0.0443180170337591
2003000	2003	0.105209678859174	0.210970890380287	5.81010658075335e-05	13184901	1387179.2	732787.7	0.0445087165878511
2005000	2005	0.105340396363538	0.210996812771718	5.82200172793282e-05	13134306	1383573	730480.9	0.0445196549998234
2006000	2006	0.105370042788184	0.211121266770408	5.82591838616673e-05	13132130	1383733.1	731131.8	0.0445721892827419
2007000	2007	0.105477465697035	0.211239399570118	5.83256830859458e-05	13116869	1383534.1	731233.7	0.0446220839307438
2008000	2008	0.105509042232648	0.211085327822321	5.8270316059394e-05	13122644	1384557.6	730789.2	0.0445570156218569
2009000	2009	0.105257535179932	0.210803652470246	5.81182508012826e-05	13156222	1384791.5	730398.3	0.0444381798947964
2010000	2010	0.105057035029131	0.210509984927283	5.80146963109834e-05	13166470	1383230.3	728783	0.0443144537540848
2011000	2011	0.105248815182087	0.21086489318025	5.81336942874843e-05	13156874	1384745.4	730750.1	0.0444640031759182
2012000	2012	0.105292628581964	0.211016558969273	5.81471011101184e-05	13169732	1386675.7	732428.4	0.0445279881592325
2013000	2013	0.105437267631068	0.211259844289714	5.82556689895136e-05	13150962	1386601.5	733136.4	0.044630721809314
2014000	2014	0.105487663693596	0.211514931095564	5.83069285238729e-05	13159571	1388172.4	735175.4	0.0447385660763613
2015000	2015	0.105583816678484	0.211578459344102	5.83823637056222e-05	13133472	1386682.1	734336.9	0.0447654444584239
2016000	2016	0.105668287968704	0.211767501928157	5.84354308087171e-05	13133066	1387748.6	735599.6	0.0448454748728921
2017000	2017	0.105664331884657	0.211607251074647	5.83844006894303e-05	13136130	1388020.4	734869	0.0447776287073686
2018000	2018	0.105631224109101	0.211739125427185	5.8386458428985e-05	13151581	1389217.6	736375.6	0.0448334572366693
2019000	2019	0.105390832098654	0.21135770694041	5.82537500192338e-05	13164016	1387366.6	734279.7	0.0446720802831081
2020000	2020	0.105195279118576	0.211310063023094	5.81669844169644e-05	13197366	1388300.6	735330.7	0.0446519427348241
2021000	2021	0.105112395070382	0.210901167886187	5.80372912244199e-05	13205161	1388026.1	733255.1	0.0444793026157575
2022000	2022	0.105083660938933	0.210812908964826	5.80504852956645e-05	13188114	1385855.3	731738	0.0444420825862118
2023000	2023	0.104976148143535	0.210601137949924	5.80393323897785e-05	13166690	1382188.4	729076.9	0.0443528393058031
2024000	2024	0.105211761197754	0.210987440878643	5.81916647397028e-05	13145940	1383107.5	730719.9	0.044515700208519
2025000	2025	0.104837303205802	0.210323822458271	5.80071740636069e-05	13146602	1378254.3	726047	0.0442361102934584
2026000	2026	0.104915427524466	0.210558872464728	5.80202488420712e-05	13170065	1381743	728861.5	0.0443350387736175
2027000	2027	0.104967977886274	0.210517565156367	5.80462690319241e-05	13153098	1380654.1	727838.8	0.0443176452393654
2028000	2028	0.104817933450893	0.210466595308348	5.78840430122269e-05	13220523	1385747.9	730870	0.0442961877406881
2029000	2029	0.105054899942934	0.21077236491747	5.80391888602726e-05	13188174	1385482.3	731436.2	0.0444249898129032
2030000	2030	0.105341347019198	0.211109505938619	5.82152285775933e-05	13150503	1385291.7	732009.9	0.0445672234976476
2031000	2031	0.105184821804013	0.210868298231868	5.8163009999924e-05	13144039	1382553.4	729879.1	0.0444654391992041
2033000	2033	0.105353504864814	0.211133358186173	5.82241969494853e-05	13149423	1385337.8	732115.9	0.044577294938971
2034000	2034	0.105412354986463	0.211136741014459	5.82904212875619e-05	13119982	1383008.2	730658.2	0.0445787234062068
2035000	2035	0.105462693274431	0.211080712526363	5.82549357160052e-05	13129000	1384619.7	730989.2	0.0445550672006372
2036000	2036	0.10521018394647	0.210832453585388	5.81899527239644e-05	13127406	1381136.8	728827.1	0.0444503234848347
2037000	2037	0.105443551645907	0.211103923116668	5.82906251149751e-05	13115812	1382977.8	730330.5	0.044564866355248
2038000	2038	0.10553306620163	0.211278854810144	5.84021584293006e-05	13087427	1381156.3	729964.1	0.0446387544898857
2039000	2039	0.10535348820783	0.211085025208154	5.82982963433097e-05	13110013	1381185.6	729654.1	0.0445568878671268
2040000	2040	0.105308591535095	0.210885831699568	5.82612433721097e-05	13101931	1379745.9	727979.1	0.0444728340116184
2041000	2041	0.105120818237331	0.210655268571162	5.81815083664506e-05	13109155	1378045.1	726588.4	0.0443756421767883
2042000	2042	0.105020686380513	0.210601800159257	5.81320204456656e-05	13124819	1378377.5	726884.8	0.0443531182303195
2043000	2043	0.105137653107619	0.210718150776171	5.81516190041124e-05	13130470	1380506.8	728164.2	0.0444021390665293
2044000	2044	0.105037734534363	0.210648733820068	5.8098008549612e-05	13146048	1380831.1	728367.5	0.0443728890599979
2045000	2045	0.105183996234674	0.210714459871003	5.81885714149052e-05	13113339	1379313.4	727321.6	0.0444005835987284
2046000	2046	0.105028038587317	0.210538947383521	5.81325547756143e-05	13116745	1377626	726110.7	0.0443266483653611
2047000	2047	0.104915954157381	0.21032793450572	5.80490976233964e-05	13128133	1377350.6	725266.3	0.0442378400334426
2048000	2048	0.104761677889943	0.210239153530596	5.79997996521942e-05	13139360	1376501.4	724970.9	0.0442005016772616
2049000	2049	0.104931427932483	0.210452717322374	5.80031563891822e-05	13164544	1381374.4	728011.8	0.0442903462283709
2050000	2050	0.105283416863046	0.211048294850877	5.82564795225779e-05	13124272	1381768.2	730050.5	0.0445413827594627
2051000	2051	0.104990245474619	0.210679278982755	5.81196823287765e-05	13140055	1379577.6	728073.5	0.0443857585926934
2052000	2052	0.105023040757231	0.210563503766649	5.81681874575062e-05	13103736	1376194.2	725512.3	0.0443369891184876
2053000	2053	0.104991685289722	0.210483371876849	5.81190573688989e-05	13115911	1377061.6	725657.5	0.044303249836648
2054000	2054	0.105143279047227	0.210532455653574	5.82165498143663e-05	13078116	1375076	724253.3	0.0443239148835242
2055000	2055	0.104838049172592	0.210250970458479	5.79854892946565e-05	13147324	1378339.8	725686.1	0.0442054705787322
2056000	2056	0.104564559321341	0.209979151529201	5.78288854162186e-05	13184471	1378628.4	725475.4	0.0440912440769231
2057000	2057	0.104587393841298	0.209872698536205	5.78975602979495e-05	13139879	1374265.7	722497.2	0.0440465495908686
2058000	2058	0.104884128873828	0.210311213677963	5.8042986207497e-05	13128810	1377003.8	725123.7	0.0442308065986978
2059000	2059	0.104498396118083	0.209788231720504	5.78451910093406e-05	13153088	1374476.6	722512.5	0.0440111021684159
2060000	2060	0.104522671290453	0.209801667486811	5.78113919966642e-05	13170159	1376580.2	723591.3	0.0440167396802464
2061000	2061	0.104602868234059	0.209952699136972	5.78929452853519e-05	13151995	1375736.4	723647.7	0.0440801358748997
2062000	2062	0.104345474637675	0.209656759708158	5.77952454425175e-05	13159322	1373115.7	721709	0.0439559568913244
2063000	2063	0.104430355962471	0.209868122631132	5.78253397586264e-05	13172147	1375572	723813.8	0.044044628896716
2064000	2064	0.104348409295649	0.209873882108237	5.78250521998725e-05	13173001	1374581.7	723667.2	0.0440470463911823
2065000	2065	0.104326145913062	0.209784386270871	5.78305024586252e-05	13159288	1372857.8	722358.5	0.0440094887230461
2066000	2066	0.104490210767445	0.210133245217095	5.79241599862631e-05	13160429	1375136	724799.9	0.044155980745468
2067000	2067	0.104347403612129	0.210071459559965	5.78797177831935e-05	13172897	1374557.6	724751.7	0.044130018121654
2068000	2068	0.104380601341618	0.210096225706386	5.77820020940058e-05	13220605	1379974.7	727605.7	0.0441404240560686
2069000	2069	0.104471833829959	0.210147119328764	5.77646187473771e-05	13234973	1382681.9	728931.7	0.0441618117621779
2070000	2070	0.104634686551172	0.210276524687874	5.79900272583618e-05	13148462	1375785.2	725330.1	0.0442162168348099
2072000	2072	0.104590094943933	0.210334567271807	5.79716035336872e-05	13164085	1376832.9	726390.5	0.0442406301894184
2073000	2073	0.104852323820065	0.210698792321774	5.81072977411995e-05	13148092	1378608	728246.4	0.044393981085854
2074000	2074	0.104768197661692	0.210686633034688	5.81748362518985e-05	13116067	1374146.7	726174.1	0.0443888573394934
2075000	2075	0.104627339574352	0.210361598260628	5.800328834077e-05	13153087	1376172.5	726035.7	0.0442520020227658
2076000	2076	0.104557935889076	0.210232123093714	5.79571612781556e-05	13157820	1375754.5	725389.4	0.0441975455804907
2077000	2077	0.10428371878224	0.209777344950695	5.78247605310181e-05	13161018	1372479.9	722298.1	0.0440065344545629
2078000	2078	0.104210251061896	0.209657461592498	5.77455098292736e-05	13182088	1373708.7	722589.7	0.0439562512014098
2079000	2079	0.104182299677054	0.209635355057044	5.77693146527431e-05	13168449	1371919.3	721643.3	0.0439469820898928
2080000	2080	0.104286144650795	0.209851628671814	5.7909756073137e-05	13131708	1369455.2	721105.5	0.0440377060562127
2081000	2081	0.104803591184792	0.210490818315473	5.80866306824269e-05	13131488	1376227.1	726042.3	0.0443063845951173
2082000	2082	0.10474631337001	0.210467046397979	5.81105001797996e-05	13117739	1374034.8	724993.4	0.0442963776194892
2083000	2083	0.105009073025263	0.210879992290961	5.82532969115031e-05	13104780	1376120.8	727279.6	0.0444703711486356
2084000	2084	0.104592877676413	0.2103970171448	5.80861857760504e-05	13119988	1372257.3	724309.6	0.0442669048234294
2085000	2085	0.104751125290051	0.21074688738926	5.82657967279352e-05	13082627	1370419.9	724608.1	0.0444142505442616
2086000	2086	0.104536385995293	0.210497545068732	5.81088772531322e-05	13122274	1371755.1	724836	0.0443092164799628
2087000	2087	0.104863292203347	0.210848328367831	5.82616357086533e-05	13097095	1373404.5	726277.5	0.0444570175755088
2088000	2088	0.105090134847193	0.211117185305422	5.83233207865711e-05	13102757	1376970.5	728702	0.044570465931284
2089000	2089	0.104674578448231	0.210513617698614	5.80840145881527e-05	13135516	1374954.6	726036.1	0.0443159832365583
2090000	2090	0.104920168446817	0.210990342632752	5.8134628694775e-05	13172110	1382020	731383.6	0.044516924684286
2091000	2091	0.104683256260578	0.210487700854934	5.79147329671559e-05	13209164	1382778.3	729986.7	0.0443050722111962
2092000	2092	0.104739238393348	0.210630349711742	5.79769441240913e-05	13198703	1382422.1	730356.2	0.0443651442196909
2093000	2093	0.104991801331782	0.210978971597019	5.8128470578389e-05	13173481	1383107.5	731594.6	0.0445121264561358
2094000	2094	0.104835296568039	0.210665866261955	5.80826076773721e-05	13155160	1379125.1	728408.4	0.0443801072078997
2095000	2095	0.104784937168174	0.210719000599431	5.80306944539173e-05	13185356	1381626.7	730236.4	0.0444024972136231
2096000	2096	0.104756112576657	0.210565265243748	5.79614842079311e-05	13197585	1382527.7	729979.2	0.0443377309271699
2097000	2097	0.104234104130345	0.209782803049123	5.76740250740769e-05	13230591	1379078.8	726009.8	0.0440088244551471
2098000	2098	0.104612145918372	0.210337619810389	5.79070925442828e-05	13193815	1380233.3	728108.8	0.0442419143074997
2099000	2099	0.104452349222543	0.210149033761121	5.78350789242603e-05	13202985	1379082.8	727126.8	0.0441626163907326
2100000	2100	0.104487367516423	0.210011875628209	5.77658212456908e-05	13217393	1381050.6	727255.3	0.0441049879048783
2101000	2101	0.1044725761921	0.210063798896813	5.78156633958745e-05	13201139	1379157	726608.1	0.0441267996069606
2102000	2102	0.104672219570366	0.210109020943711	5.78480998183908e-05	13192017	1380837.7	726907.5	0.0441458006819246
