Chromosome	Bin	Distance_kb	Avg_R2	SD_R2	SE_R2	N_Pairs	Sum_R2	SumSq_R2	Var_R2
7H	285000	285	0.156466845321319	0.257206182746243	0.000163596510979121	2471808	386756	224037	0.0661550204428935
7H	286000	286	0.15587398774635	0.256813316812308	0.000162886586286812	2485790	387470	224342	0.0659530796921388
7H	287000	287	0.156137046542204	0.256772479066464	0.000162841786241258	2486367	388214	224546	0.0659321060059375
7H	288000	288	0.155740839497886	0.256781460248121	0.000163090656103951	2478958	386075	223582	0.0659367183271575
7H	289000	289	0.155806718060566	0.257172977635908	0.000163123925233112	2485509	387259	224724	0.0661379404261192
7H	290000	290	0.154566777612013	0.256018766214034	0.000162153537382159	2492819	385307	222949	0.0655456086537563
7H	291000	291	0.154303181624772	0.255489368689541	0.00016187145814829	2491180	384397	221925	0.0652748175133802
7H	292000	292	0.154413138466174	0.255834210895584	0.000162164981352524	2488875	384315	222243	0.0654511434645662
7H	293000	293	0.15398899173779	0.25551663237215	0.000161781288993177	2494490	384124	222013	0.0652887494188043
7H	294000	294	0.153755257400322	0.255552424235559	0.000161547213024841	2502425	384761	222585	0.0653070415326712
7H	295000	295	0.153191472267193	0.255067880311868	0.000161665751658434	2489290	381338	220370	0.0650596235667894
7H	296000	296	0.153513586631358	0.255243775687063	0.000161470936847892	2498743	383591	221678	0.0651493850269878
7H	297000	297	0.15190731799962	0.253607444261507	0.000160362560132213	2501025	379924	218571	0.0643167357848531
7H	298000	298	0.153560589238281	0.255092122618196	0.000161064352359347	2508391	385190	222376	0.0650719910218569
7H	299000	299	0.152821900281534	0.254537711763934	0.000160249504314854	2522963	385564	222384	0.0647894467100194
7H	300000	300	0.152916563888874	0.254333112482004	0.000160810938721604	2501351	382498	220291	0.0646853321047839
7H	301000	301	0.152842005179138	0.254666384877928	0.000160828373728236	2507367	383231	221189	0.0648549675867927
7H	302000	302	0.154769441626444	0.256548772524949	0.000162550792919661	2490931	385520	223613	0.065817272684058
7H	304000	304	0.155263621006636	0.257268030057899	0.000163823320633576	2466154	382904	222678	0.066186839289872
7H	305000	305	0.154895171492901	0.256725496333958	0.000162568030479882	2493835	386283	224197	0.0659079804679169
7H	306000	306	0.155128963970725	0.25672279343425	0.000162847547849063	2485229	385531	223600	0.0659065926686847
7H	307000	307	0.154565683054644	0.256289646497969	0.000162763811451399	2479399	383230	222092	0.0656843829020537
7H	308000	308	0.154400423350539	0.255934023078894	0.000162480304940204	2481159	383092	221671	0.065502224169348
7H	309000	309	0.154524898931842	0.255604529580689	0.000162389729667456	2477536	382841	221025	0.0653336755421656
7H	310000	310	0.153013887937599	0.254087799774074	0.000161280569789741	2482010	379782	218352	0.0645606099940302
7H	311000	311	0.153431695181991	0.254516601003125	0.000162429495009028	2455288	376719	216851	0.0647787001861841
7H	312000	312	0.153014349096029	0.254034783026004	0.000162468613408043	2444823	374093	215015	0.0645336709870692
7H	313000	313	0.152960015402338	0.253994980966738	0.000161536244997162	2472352	378171	217345	0.0645134503562934
7H	314000	314	0.153599975275789	0.254477289639025	0.000162277557814838	2459128	377722	217268	0.0647586909420244
7H	316000	316	0.153295847104282	0.254396800085781	0.000162141329068589	2461704	377369	217165	0.0647177318938849
7H	317000	317	0.152341155792121	0.253360667344577	0.000161721500342523	2454386	373904	214512	0.0641916277572896
7H	318000	318	0.151923786044435	0.253055046423021	0.000161351613956359	2459707	373688	214284	0.0640368565201575
7H	319000	319	0.152299997709492	0.253064396030592	0.000161846377970918	2444872	372354	213283	0.0640415885383284
7H	320000	320	0.152448021764752	0.253017735799843	0.000162054303687367	2437703	371623	212710	0.0640179746292792
7H	321000	321	0.152211140999896	0.252611952656023	0.000162096243336559	2428633	369665	211245	0.0638127986246887
7H	322000	322	0.151198772409762	0.251771332688143	0.000161312621828772	2435992	368319	210104	0.0633888039635635
7H	323000	323	0.15004548171954	0.25048020463215	0.000160227521132124	2443839	366687	208347	0.0627403329125637
7H	324000	324	0.149847528805113	0.250248838682721	0.000160039807675226	2445052	366385	208022	0.0626244812620503
7H	325000	325	0.149147888947135	0.249577264881418	0.000159407917731723	2451265	365601	207215	0.0622888111456894
7H	326000	326	0.150469778055195	0.251097194943791	0.000160644023608777	2443175	367624	209358	0.0630498013086403
7H	327000	327	0.149003018565162	0.249539245639032	0.000159982618767488	2432944	362516	205515	0.062269835114097
7H	328000	328	0.148608494973012	0.249516886664455	0.000159201360258307	2456441	365048	207184	0.0622586767307222
7H	330000	330	0.14897288081376	0.249919976618484	0.000159842535548094	2444653	364187	206947	0.0624599947129835
7H	331000	331	0.148374395928136	0.249057864176363	0.000158774358729072	2460593	365089	206800	0.0620298197080918
7H	332000	332	0.149444223127918	0.250149451445557	0.000159897039440051	2447475	365761	207811	0.0625747480585133
7H	333000	333	0.149618264240734	0.250617108588335	0.000160521773272158	2437550	364702	207666	0.0628089351171775
7H	334000	334	0.14993015541859	0.250806894372261	0.000160855897077296	2431112	364497	207576	0.0629040982646583
7H	335000	335	0.149578843247107	0.250479798529828	0.000161275764564305	2412166	360809	205309	0.0627401294715433
7H	336000	336	0.149908615051785	0.250561504848085	0.00016130483559143	2412870	361710	205706	0.062781067711737
7H	337000	337	0.148474841670029	0.249485238330062	0.000160319447544033	2421683	359559	204118	0.0622428841446078
7H	338000	338	0.149258025164915	0.25014506228568	0.000160476981866527	2429732	362657	206164	0.0625725521859066
7H	339000	339	0.149378717215228	0.250060250384897	0.000160555612233348	2425707	362349	205807	0.0625301288225574
7H	340000	340	0.148331903068939	0.249221779902472	0.000159316271807791	2447100	362983	205835	0.0621114955777563
7H	341000	341	0.148445073837824	0.249274525349405	0.000159428775520158	2444682	362901	205778	0.062137788988171
7H	342000	342	0.14903316438396	0.249866041368349	0.000159883399935818	2442349	363991	206730	0.0624330386290895
7H	343000	343	0.14963920452208	0.25047667071086	0.000160656398955104	2430740	363734	206930	0.0627385625703966
7H	344000	344	0.148504750602615	0.249452324459839	0.000159961150917144	2431902	361149	204961	0.0622264621784168
7H	345000	345	0.147715773980636	0.248426185708476	0.00015920019966335	2435048	359695	203413	0.0617155697456621
7H	346000	346	0.147265462996801	0.248082092619176	0.000158970487936959	2435330	358640	202697	0.0615447246783094
7H	347000	347	0.147432425758873	0.248465595499055	0.000159393377609498	2429920	358249	202829	0.0617351521467001
7H	348000	348	0.147074354396641	0.247999485587351	0.00015922583209677	2425909	356789	201677	0.0615037448515905
7H	349000	349	0.147016308308179	0.247951372729512	0.000158781037926115	2438573	358510	202630	0.0614798832384493
7H	350000	350	0.147341063822146	0.248373521410272	0.000159577185993116	2422529	356938	202036	0.061689406137739
7H	351000	351	0.147141902325093	0.248350797904756	0.000159619360346447	2420806	356202	201723	0.061678118819929
7H	352000	352	0.146357988125712	0.247504463932223	0.000158359055538625	2442757	357517	201965	0.0612584596663769
7H	353000	353	0.147620742313933	0.248475782301467	0.000159287071301943	2433364	359215	203264	0.0617402143903258
7H	354000	354	0.147617113457893	0.248189259416758	0.000158972264830234	2437380	359799	203250	0.0615979084898389
7H	355000	355	0.147191100313068	0.247948066648196	0.000159326560810659	2421838	356473	201360	0.061478243754578
7H	356000	356	0.147824396129545	0.248801662681652	0.00016037211474196	2406849	355791	201584	0.0619022673531547
7H	357000	357	0.147442423598228	0.248821167242343	0.000160331304233669	2408452	355108	201470	0.0619119732678419
7H	358000	358	0.14684744864759	0.247920769406239	0.000159003889473455	2431142	357007	201855	0.0614647079029813
7H	359000	359	0.146441632944066	0.247391571080271	0.000158908023369888	2423696	354930	200313	0.0612025894415648
7H	360000	360	0.146511684710498	0.247332351084837	0.000159139055301209	2415507	353900	199615	0.0611732918931532
7H	361000	361	0.14701895926777	0.248075244876199	0.000159493886598276	2419239	355674	201174	0.0615413271203859
7H	362000	362	0.146502054554396	0.247336215078176	0.000158938155035901	2421693	354783	200124	0.0611752032891979
7H	363000	363	0.146659916552333	0.247849499541778	0.000159593945123544	2411811	353716	200032	0.0614293744231098
7H	364000	364	0.146681399906055	0.247919659689085	0.000159490599614366	2416305	354427	200504	0.0614641576603519
7H	365000	365	0.146418590634393	0.247643476363289	0.000159332512106689	2415711	353705	199938	0.0613272913852949
7H	366000	366	0.146007251823827	0.24733245981976	0.000159170164899716	2414565	352544	199181	0.0611733456804934
7H	368000	368	0.146069978236035	0.247197213413724	0.000159616333588011	2398460	350343	197736	0.0611064623195104
7H	369000	369	0.146237725745607	0.247001834491756	0.000159312528078229	2403812	351528	198063	0.0610099062422927
7H	370000	370	0.146094450706076	0.247310233148766	0.000159994085342966	2389331	349068	197134	0.0611623514200968
7H	371000	371	0.145167389257474	0.24616388384998	0.000159383702010336	2385398	346282	194816	0.0605966577121065
7H	372000	372	0.144964388111208	0.245574806761079	0.000158865390246609	2389511	346394	194319	0.0603069857157411
7H	373000	373	0.145265947474084	0.24540207941819	0.000159288373548199	2373495	344788	193023	0.0602221805827717
7H	374000	374	0.144706868926988	0.245197081443068	0.000158653306653336	2388539	345638	193619	0.0601216087481986
7H	375000	375	0.1450572088215	0.245326024493871	0.000158615194230599	2392201	347006	194310	0.0601848582939673
7H	376000	376	0.144105555175811	0.244295634582058	0.000157715944663912	2399276	345749	193014	0.0596803570758506
7H	377000	377	0.144290996937175	0.244200461753364	0.00015722250444433	2412479	348099	194093	0.0596338655205563
7H	378000	378	0.144532028079732	0.244638624730192	0.000157922173390416	2399738	346839	193749	0.0598480567098799
7H	379000	379	0.143629000231658	0.243747795514853	0.000156772553006656	2417360	347203	193491	0.0594129878183505
7H	380000	380	0.143298637938069	0.243770512289721	0.000156732289688554	2419053	346647	193424	0.059424062661993
7H	381000	381	0.144144106911419	0.244635648020092	0.000157269188752378	2419648	348778	195082	0.0598466002822102
7H	383000	383	0.145150101752554	0.245180377837318	0.00015859028654559	2390112	346925	194034	0.06011341767645
7H	384000	384	0.145107425511516	0.244972898450434	0.000158995427629337	2373924	344474	192449	0.0600117209752065
7H	385000	385	0.145895615162561	0.245941798376996	0.000159657031681671	2372950	346203	194043	0.0604873681889108
7H	386000	386	0.145081758882052	0.245017977464678	0.000159603153897445	2356747	341921	191091	0.0600338092808816
7H	387000	387	0.145442729225462	0.245449724010169	0.000160126726506921	2349619	341735	191257	0.0602455670166682
7H	388000	388	0.144950842393581	0.245187401145007	0.00015948106917896	2363622	342609	191755	0.0601168616802423
7H	389000	389	0.145294989922135	0.245575866898372	0.000160443442249136	2342758	340391	190743	0.060307506402887
7H	390000	390	0.145478947906599	0.245951585136205	0.000160875698424749	2337321	340031	190857	0.060492182231012
7H	391000	391	0.145358702205474	0.245619574894702	0.000159932644059522	2358586	342841	192126	0.0603289755714539
7H	392000	392	0.145382705139344	0.24603192399416	0.000160367163582819	2353705	342188	192222	0.0605317076242682
7H	393000	393	0.145569997023514	0.246172893992446	0.000159954910622572	2368565	344792	193729	0.0606010937366163
7H	394000	394	0.145947107819982	0.246051739367442	0.000160367577409029	2354072	343570	192662	0.0605414584457438
7H	395000	395	0.145651002896928	0.246012176560008	0.00016021939765818	2357670	343397	192707	0.0605219910157926
7H	396000	396	0.145773413459691	0.24612336843205	0.000159938667395441	2368093	345205	193773	0.0605767124883387
7H	398000	398	0.143403069466203	0.243513232090152	0.000157899467249482	2378394	341069	189946	0.0592986942029923
7H	399000	399	0.143585118985798	0.243917093674546	0.000158487929158691	2368602	340096	189754	0.0594955485866372
7H	400000	400	0.14410348836963	0.244450815341432	0.000159095447607512	2360845	340206	190100	0.0597562011210908
7H	401000	401	0.143579307054704	0.243751520081313	0.000158239245489251	2372828	340689	189897	0.0594148035419507
7H	402000	402	0.143334864174142	0.243619872153634	0.000158352010535136	2366891	339258	189104	0.0593506421081532
7H	403000	403	0.14293437476968	0.24284904092045	0.000157152280043491	2387984	341325	189620	0.0589756566759823
7H	404000	404	0.143901431554591	0.243940777041173	0.000158859382782893	2357996	339319	189146	0.0595071027034514
7H	405000	405	0.143576685597805	0.243344426293322	0.000158844291796386	2346927	336964	187357	0.0592165098080261
7H	406000	406	0.14278855191826	0.242908613260969	0.000158058836678567	2361828	337242	187513	0.0590045943963668
7H	407000	407	0.142518562792633	0.24266765611393	0.00015788336474934	2362387	336684	187099	0.0588875913238285
7H	408000	408	0.142979020796266	0.243330583231321	0.000157980329019822	2372397	339203	188968	0.0592097727356948
7H	409000	409	0.143247695947874	0.243798946503502	0.000158416712978098	2368436	339273	189375	0.0594379263162174
7H	410000	410	0.143400911591917	0.244014951508414	0.000159142186337606	2351052	337143	188336	0.0595432965596534
7H	411000	411	0.143712475775769	0.244569046744036	0.000159297306825748	2357144	338751	189673	0.0598140186252865
7H	412000	412	0.144105067828668	0.245104242606166	0.000160030186994407	2345837	338047	189643	0.0600760897435423
7H	413000	413	0.144935148448109	0.245757346625002	0.000160270331034788	2351293	340785	191402	0.0603966734201612
7H	414000	414	0.145435822394352	0.246286587367119	0.000160724607661422	2348101	341498	192095	0.0606570831169416
7H	415000	415	0.144233202918275	0.24515039858496	0.000160025228901797	2346866	338496	189866	0.0600987179263646
7H	416000	416	0.144668096947554	0.245525505259047	0.000160032143218483	2353850	340527	191160	0.0602827737327104
7H	417000	417	0.144102733222896	0.245076772406999	0.000159663946336082	2356083	339518	190438	0.060062624373432
7H	418000	418	0.143707975312713	0.244481659895551	0.000159574592414122	2347281	337323	188776	0.0597712820252836
7H	419000	419	0.14334065830607	0.244408934900631	0.000159886018619721	2336755	334952	187600	0.059735727459261
7H	420000	420	0.143221634243091	0.244090626080315	0.00015886832779047	2360628	338093	189069	0.0595802337402804
7H	421000	421	0.142794269809891	0.243578812203505	0.000158683366298849	2356222	336455	187840	0.0593306377544702
7H	422000	422	0.143078472945521	0.243747791615666	0.00015921970462127	2343623	335322	187219	0.0594129859175141
7H	423000	423	0.142012696008722	0.242670303443245	0.000157661539063231	2369091	336441	187292	0.0588888761732367
7H	424000	424	0.141971060540715	0.242689760458756	0.000157499929713371	2374336	337087	187701	0.0588983198315284
7H	425000	425	0.141186561551057	0.241988342614573	0.000157569540884442	2358546	332995	185127	0.0585583579613481
7H	426000	426	0.140487146021632	0.241470851013926	0.000156731133357846	2373662	333469	185252	0.0583081718893896
7H	427000	427	0.140068330117568	0.240805642490755	0.000156161074199827	2377868	333064	184538	0.0579873574553855
